"id","action","symbol","strategy","tf","entry_time","entry_price","order_value","order_interval","price_10min","price_10min_ts","price_30min","price_30min_ts","price_60min","price_60min_ts","price_1day","price_1day_ts","result_10min","result_30min","result_60min","result_1day","pnl","created_at","updated_at","trade","martingale","signal_time"
8555,"Sell","BTCUSDT","MWP-31","1","2025-09-24 22:53:06",113298.83826087,0,0,113327.66391304,"2025-09-24 23:03:09",113516.0926087,"2025-09-24 23:23:07",113692.83891304,"2025-09-24 23:53:09",0,,"LOSE","LOSE","LOSE",,0,"2025-09-24 22:53:06","2025-09-24 23:53:09",FALSE,FALSE,
8576,"Buy","BTCUSDT","SuperTrend9","1","2025-09-25 00:32:05",113872.7623913,0,0,113931.49608696,"2025-09-25 00:42:09",113802.26173913,"2025-09-25 01:02:07",113668.32521739,"2025-09-25 01:32:08",0,,"WIN","LOSE","LOSE",,0,"2025-09-25 00:32:05","2025-09-25 01:32:08",FALSE,FALSE,
8573,"Buy","BTCUSDT","MWP-31","1","2025-09-25 00:13:05",113873.12,0,0,113760.23065217,"2025-09-25 00:23:08",113939.04652174,"2025-09-25 00:43:08",113577.39173913,"2025-09-25 01:13:07",0,,"LOSE","WIN","LOSE",,0,"2025-09-25 00:13:05","2025-09-25 01:13:07",FALSE,FALSE,
8558,"Sell","BTCUSDT","Range Filter5","5","2025-09-24 22:55:05",113413.39913043,0,0,113335.36086957,"2025-09-24 23:05:08",113523.46891304,"2025-09-24 23:25:08",113732.24086957,"2025-09-24 23:55:08",0,,"WIN","LOSE","LOSE",,0,"2025-09-24 22:55:05","2025-09-24 23:55:08",FALSE,FALSE,
8588,"Buy","BTCUSDT","SuperTrend9","1","2025-09-25 01:01:05",113822.44347826,0,0,113585.58913043,"2025-09-25 01:11:07",113656.685,"2025-09-25 01:31:08",113603.02,"2025-09-25 02:01:08",0,,"LOSE","LOSE","LOSE",,0,"2025-09-25 01:01:05","2025-09-25 02:01:08",FALSE,FALSE,
8567,"Sell","BTCUSDT","SuperTrend9","1","2025-09-25 00:06:06",113644.61413043,0,0,113799.80043478,"2025-09-25 00:16:07",113900.60086957,"2025-09-25 00:36:07",113784.18956522,"2025-09-25 01:06:07",0,,"LOSE","LOSE","LOSE",,0,"2025-09-25 00:06:06","2025-09-25 01:06:07",FALSE,FALSE,
8568,"Sell","BTCUSDT","MWP10-1m","1","2025-09-25 00:07:05",113611.40326087,0,0,113816.38652174,"2025-09-25 00:17:07",113901.39021739,"2025-09-25 00:37:08",113737.27586957,"2025-09-25 01:07:07",0,,"LOSE","LOSE","LOSE",,0,"2025-09-25 00:07:05","2025-09-25 01:07:07",FALSE,FALSE,
8581,"Sell","BTCUSDT","MWP10-1m","1","2025-09-25 00:45:06",113845.68847826,0,0,113816.42065217,"2025-09-25 00:55:09",113620.10956522,"2025-09-25 01:15:09",113650.815,"2025-09-25 01:45:09",0,,"WIN","WIN","WIN",,0,"2025-09-25 00:45:06","2025-09-25 01:45:09",FALSE,FALSE,
8570,"FlowTrend Bullish + Buy","BTCUSDT","MWP10-1m","1","2025-09-25 00:10:05",113817.34956522,0,0,113772.65217391,"2025-09-25 00:20:09",113920.38695652,"2025-09-25 00:40:09",113691.53565217,"2025-09-25 01:10:06",0,,"LOSE","WIN","LOSE",,0,"2025-09-25 00:10:05","2025-09-25 01:10:06",FALSE,FALSE,
8572,"FlowTrend Bullish + Buy","BTCUSDT","MWP-31","1","2025-09-25 00:13:05",113873.12,0,0,113760.23065217,"2025-09-25 00:23:08",113939.04652174,"2025-09-25 00:43:08",113577.39173913,"2025-09-25 01:13:07",0,,"LOSE","WIN","LOSE",,0,"2025-09-25 00:13:05","2025-09-25 01:13:07",FALSE,FALSE,
8559,"Buy","BTCUSDT","MWP10-1m","1","2025-09-24 23:19:05",113448.97847826,0,0,113547.28173913,"2025-09-24 23:29:08",113683.39043478,"2025-09-24 23:49:09",113799.01282609,"2025-09-25 00:19:08",0,,"WIN","WIN","WIN",,0,"2025-09-24 23:19:05","2025-09-25 00:19:08",FALSE,FALSE,
8563,"Buy","BTCUSDT","UTBOT2-5","3","2025-09-24 23:27:04",113489.90891304,0,0,113632.64086957,"2025-09-24 23:37:06",113724.45717391,"2025-09-24 23:57:07",113712.74782609,"2025-09-25 00:27:05",0,,"WIN","WIN","WIN",,0,"2025-09-24 23:27:04","2025-09-25 00:27:05",FALSE,FALSE,
8580,"Sell","BTCUSDT","SuperTrend9","1","2025-09-25 00:44:05",113858.18804348,0,0,113743.63413043,"2025-09-25 00:54:08",113590.54934783,"2025-09-25 01:14:07",113650.03673913,"2025-09-25 01:44:07",0,,"WIN","WIN","WIN",,0,"2025-09-25 00:44:05","2025-09-25 01:44:07",FALSE,FALSE,
8564,"Buy","BTCUSDT","Range Filter5","5","2025-09-24 23:35:04",113555.85934783,0,0,113661.52652174,"2025-09-24 23:45:07",113670.71521739,"2025-09-25 00:05:07",113910.30847826,"2025-09-25 00:35:06",0,,"WIN","WIN","WIN",,0,"2025-09-24 23:35:04","2025-09-25 00:35:06",FALSE,FALSE,
8569,"Buy","BTCUSDT","SuperTrend9","1","2025-09-25 00:10:05",113817.34956522,0,0,113772.65217391,"2025-09-25 00:20:09",113920.38695652,"2025-09-25 00:40:09",113691.53565217,"2025-09-25 01:10:06",0,,"LOSE","WIN","LOSE",,0,"2025-09-25 00:10:05","2025-09-25 01:10:06",FALSE,FALSE,
8586,"Sell","BTCUSDT","MWP-31","1","2025-09-25 00:48:05",113707.24304348,0,0,113804.54021739,"2025-09-25 00:58:08",113573.80956522,"2025-09-25 01:18:07",113651.26695652,"2025-09-25 01:48:07",0,,"LOSE","WIN","WIN",,0,"2025-09-25 00:48:05","2025-09-25 01:48:07",FALSE,FALSE,
8579,"Buy","BTCUSDT","Range FRAMA100-3","1","2025-09-25 00:33:05",113891.28717391,0,0,113939.04652174,"2025-09-25 00:43:08",113795.76543478,"2025-09-25 01:03:07",113625.75065217,"2025-09-25 01:33:09",0,,"WIN","LOSE","LOSE",,0,"2025-09-25 00:33:05","2025-09-25 01:33:09",FALSE,FALSE,
8585,"FlowTrend Bearish + Sell+","BTCUSDT","MWP-31","1","2025-09-25 00:48:05",113707.24304348,0,0,113804.54021739,"2025-09-25 00:58:08",113573.80956522,"2025-09-25 01:18:07",113651.26695652,"2025-09-25 01:48:07",0,,"LOSE","WIN","WIN",,0,"2025-09-25 00:48:05","2025-09-25 01:48:07",FALSE,FALSE,
8566,"Buy","BTCUSDT","MWP-27","1","2025-09-24 23:56:07",113750.46869565,0,0,113644.59456522,"2025-09-25 00:06:08",113774.78326087,"2025-09-25 00:26:08",113786.27173913,"2025-09-25 00:56:08",0,,"LOSE","WIN","WIN",,0,"2025-09-24 23:56:07","2025-09-25 00:56:08",FALSE,FALSE,
8587,"Sell","BTCUSDT","UTBOT2-5","3","2025-09-25 00:51:04",113737.94478261,0,0,113822.44347826,"2025-09-25 01:01:05",113582.91565217,"2025-09-25 01:21:06",113579.94869565,"2025-09-25 01:51:07",0,,"LOSE","WIN","WIN",,0,"2025-09-25 00:51:04","2025-09-25 01:51:07",FALSE,FALSE,
8591,"Sell","BTCUSDT","Range Filter5","5","2025-09-25 01:20:06",113559.28217391,0,0,113683.60195652,"2025-09-25 01:30:09",113589.42521739,"2025-09-25 01:50:10",113602.45543478,"2025-09-25 02:20:08",0,,"LOSE","LOSE","LOSE",,0,"2025-09-25 01:20:06","2025-09-25 02:20:08",FALSE,FALSE,
8589,"Sell","BTCUSDT","SuperTrend9","1","2025-09-25 01:10:05",113695.12913043,0,0,113559.26695652,"2025-09-25 01:20:06",113670.80391304,"2025-09-25 01:40:08",113636.58043478,"2025-09-25 02:10:08",0,,"WIN","WIN","WIN",,0,"2025-09-25 01:10:05","2025-09-25 02:10:08",FALSE,FALSE,
8575,"Sell","BTCUSDT","MWP10-1m","1","2025-09-25 00:28:06",113729.95391304,0,0,113899.70347826,"2025-09-25 00:38:08",113806.18065217,"2025-09-25 00:58:08",113664.65804348,"2025-09-25 01:28:06",0,,"LOSE","LOSE","WIN",,0,"2025-09-25 00:28:06","2025-09-25 01:28:06",FALSE,FALSE,
8578,"FlowTrend Bullish + Buy","BTCUSDT","MWP10-1m","1","2025-09-25 00:32:05",113872.7623913,0,0,113931.49608696,"2025-09-25 00:42:09",113802.26173913,"2025-09-25 01:02:07",113668.32521739,"2025-09-25 01:32:08",0,,"WIN","LOSE","LOSE",,0,"2025-09-25 00:32:05","2025-09-25 01:32:08",FALSE,FALSE,
8577,"Buy","BTCUSDT","MWP10-1m","1","2025-09-25 00:32:05",113872.7623913,0,0,113931.49608696,"2025-09-25 00:42:09",113802.26173913,"2025-09-25 01:02:07",113668.32521739,"2025-09-25 01:32:08",0,,"WIN","LOSE","LOSE",,0,"2025-09-25 00:32:05","2025-09-25 01:32:08",FALSE,FALSE,
8598,"Buy","BTCUSDT","MWP10-1m","1","2025-09-25 02:11:05",113680.91282609,0,0,113579.85021739,"2025-09-25 02:21:07",113336.46282609,"2025-09-25 02:41:07",113515.8676087,"2025-09-25 03:11:08",0,,"LOSE","LOSE","LOSE",,0,"2025-09-25 02:11:05","2025-09-25 03:11:08",FALSE,FALSE,
8599,"Sell","BTCUSDT","SuperTrend9","1","2025-09-25 02:14:04",113580.44043478,0,0,113583.26695652,"2025-09-25 02:24:06",113354.33717391,"2025-09-25 02:44:07",113507.13934783,"2025-09-25 03:14:06",0,,"LOSE","WIN","WIN",,0,"2025-09-25 02:14:04","2025-09-25 03:14:06",FALSE,FALSE,
8600,"Sell","BTCUSDT","MWP10-1m","1","2025-09-25 02:15:07",113598.5676087,0,0,113591.64434783,"2025-09-25 02:25:08",113330.40152174,"2025-09-25 02:45:09",113527.31065217,"2025-09-25 03:15:09",0,,"WIN","WIN","WIN",,0,"2025-09-25 02:15:07","2025-09-25 03:15:09",FALSE,FALSE,
8601,"FlowTrend Bearish + Sell","BTCUSDT","MWP10-1m","1","2025-09-25 02:15:07",113598.5676087,0,0,113591.64434783,"2025-09-25 02:25:08",113330.40152174,"2025-09-25 02:45:09",113527.31065217,"2025-09-25 03:15:09",0,,"WIN","WIN","WIN",,0,"2025-09-25 02:15:07","2025-09-25 03:15:09",FALSE,FALSE,
8590,"Sell","BTCUSDT","MWP20-3m","3","2025-09-25 01:18:06",113573.81891304,0,0,113664.65804348,"2025-09-25 01:28:06",113651.26695652,"2025-09-25 01:48:07",113596.14217391,"2025-09-25 02:18:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-25 01:18:06","2025-09-25 02:18:06",FALSE,FALSE,
8698,"FlowTrend Bearish + Sell","BTCUSDT","MWP-30","1","2025-09-25 06:34:06",113238.30869565,0,0,113222.13456522,"2025-09-25 06:44:08",113388.735,"2025-09-25 07:04:08",113231.64391304,"2025-09-25 07:34:09",0,,"WIN","LOSE","WIN",,0,"2025-09-25 06:34:06","2025-09-25 07:34:09",FALSE,FALSE,
8621,"Buy","BTCUSDT","MWP-27","1","2025-09-25 03:53:05",113590.37173913,0,0,113484.90826087,"2025-09-25 04:03:09",113548.38630435,"2025-09-25 04:23:08",113529.19652174,"2025-09-25 04:53:07",0,,"LOSE","LOSE","LOSE",,0,"2025-09-25 03:53:05","2025-09-25 04:53:07",FALSE,FALSE,
8611,"Sell","BTCUSDT","MWP-30","1","2025-09-25 03:31:04",113505.87456522,0,0,113438.21456522,"2025-09-25 03:41:05",113473.54478261,"2025-09-25 04:01:07",113576.96304348,"2025-09-25 04:31:08",0,,"WIN","WIN","LOSE",,0,"2025-09-25 03:31:04","2025-09-25 04:31:08",FALSE,FALSE,
8618,"Buy","BTCUSDT","MWP-30","1","2025-09-25 03:45:07",113538.8523913,0,0,113599.0123913,"2025-09-25 03:55:10",113570.14891304,"2025-09-25 04:15:10",113350.70152174,"2025-09-25 04:45:07",0,,"WIN","WIN","LOSE",,0,"2025-09-25 03:45:07","2025-09-25 04:45:07",FALSE,FALSE,
8617,"Buy","BTCUSDT","MWP10-1m","1","2025-09-25 03:45:07",113538.8523913,0,0,113599.0123913,"2025-09-25 03:55:10",113570.14891304,"2025-09-25 04:15:10",113350.70152174,"2025-09-25 04:45:07",0,,"WIN","WIN","LOSE",,0,"2025-09-25 03:45:07","2025-09-25 04:45:07",FALSE,FALSE,
8616,"Buy","BTCUSDT","SuperTrend9","1","2025-09-25 03:44:05",113514.15565217,0,0,113599.9823913,"2025-09-25 03:54:06",113580.61521739,"2025-09-25 04:14:07",113451.5223913,"2025-09-25 04:44:07",0,,"WIN","WIN","LOSE",,0,"2025-09-25 03:44:05","2025-09-25 04:44:07",FALSE,FALSE,
8593,"Buy","BTCUSDT","MWP10-1m","1","2025-09-25 01:29:04",113673.76086957,0,0,113694.58326087,"2025-09-25 01:39:06",113632.79130435,"2025-09-25 01:59:08",113508.16717391,"2025-09-25 02:29:05",0,,"WIN","LOSE","LOSE",,0,"2025-09-25 01:29:04","2025-09-25 02:29:05",FALSE,FALSE,
8623,"Buy","BTCUSDT","MWP20-3m","3","2025-09-25 03:54:06",113604.51152174,0,0,113484.45586957,"2025-09-25 04:04:08",113563.01630435,"2025-09-25 04:24:08",113532.18978261,"2025-09-25 04:54:07",0,,"LOSE","LOSE","LOSE",,0,"2025-09-25 03:54:06","2025-09-25 04:54:07",FALSE,FALSE,
8595,"Sell","BTCUSDT","SuperTrend9","1","2025-09-25 01:49:03",113552.73326087,0,0,113632.79130435,"2025-09-25 01:59:08",113599.14913043,"2025-09-25 02:19:05",113373.44630435,"2025-09-25 02:49:07",0,,"LOSE","LOSE","WIN",,0,"2025-09-25 01:49:03","2025-09-25 02:49:07",FALSE,FALSE,
8594,"FlowTrend Bearish + Sell","BTCUSDT","MWP10-1m","1","2025-09-25 01:49:03",113552.73326087,0,0,113632.79130435,"2025-09-25 01:59:08",113599.14913043,"2025-09-25 02:19:05",113373.44630435,"2025-09-25 02:49:07",0,,"LOSE","LOSE","WIN",,0,"2025-09-25 01:49:03","2025-09-25 02:49:07",FALSE,FALSE,
8596,"Sell","BTCUSDT","MWP10-1m","1","2025-09-25 01:49:03",113552.73326087,0,0,113632.79130435,"2025-09-25 01:59:08",113599.14913043,"2025-09-25 02:19:05",113373.44630435,"2025-09-25 02:49:08",0,,"LOSE","LOSE","WIN",,0,"2025-09-25 01:49:03","2025-09-25 02:49:07",FALSE,FALSE,
8625,"Sell","BTCUSDT","MWP-30","1","2025-09-25 03:59:05",113534.24478261,0,0,113539.5423913,"2025-09-25 04:09:06",113577.84130435,"2025-09-25 04:29:08",113285.71043478,"2025-09-25 04:59:10",0,,"LOSE","LOSE","WIN",,0,"2025-09-25 03:59:05","2025-09-25 04:59:10",FALSE,FALSE,
8602,"Buy","BTCUSDT","SuperTrend9","1","2025-09-25 02:49:06",113373.44630435,0,0,113456.34391304,"2025-09-25 02:59:09",113527.30369565,"2025-09-25 03:19:06",113551.64391304,"2025-09-25 03:49:06",0,,"WIN","WIN","WIN",,0,"2025-09-25 02:49:06","2025-09-25 03:49:06",FALSE,FALSE,
8603,"Buy","BTCUSDT","MWP10-1m","1","2025-09-25 02:51:05",113422.02608696,0,0,113499.48630435,"2025-09-25 03:01:07",113556.09913043,"2025-09-25 03:21:08",113558.26391304,"2025-09-25 03:51:08",0,,"WIN","WIN","WIN",,0,"2025-09-25 02:51:05","2025-09-25 03:51:08",FALSE,FALSE,
8619,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-30","1","2025-09-25 03:45:07",113538.8523913,0,0,113599.0123913,"2025-09-25 03:55:10",113570.14891304,"2025-09-25 04:15:10",113350.70152174,"2025-09-25 04:45:07",0,,"WIN","WIN","LOSE",,0,"2025-09-25 03:45:07","2025-09-25 04:45:07",FALSE,FALSE,
8597,"Buy","BTCUSDT","SuperTrend9","1","2025-09-25 02:08:04",113670.49565217,0,0,113596.14652174,"2025-09-25 02:18:06",113320.65282609,"2025-09-25 02:38:06",113468.38195652,"2025-09-25 03:08:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-25 02:08:04","2025-09-25 03:08:06",FALSE,FALSE,
8622,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-27","1","2025-09-25 03:53:05",113590.37173913,0,0,113484.90826087,"2025-09-25 04:03:09",113548.38630435,"2025-09-25 04:23:08",113529.19652174,"2025-09-25 04:53:07",0,,"LOSE","LOSE","LOSE",,0,"2025-09-25 03:53:05","2025-09-25 04:53:07",FALSE,FALSE,
8610,"FlowTrend Bearish + Sell","BTCUSDT","MWP10-1m","1","2025-09-25 03:31:04",113505.87456522,0,0,113438.21456522,"2025-09-25 03:41:06",113473.54478261,"2025-09-25 04:01:07",113576.96304348,"2025-09-25 04:31:08",0,,"WIN","WIN","LOSE",,0,"2025-09-25 03:31:04","2025-09-25 04:31:08",FALSE,FALSE,
8613,"Sell","BTCUSDT","SuperTrend10","1","2025-09-25 03:32:03",113500.61043478,0,0,113483.33304348,"2025-09-25 03:42:06",113500.52108696,"2025-09-25 04:02:07",113540.42065217,"2025-09-25 04:32:05",0,,"WIN","WIN","LOSE",,0,"2025-09-25 03:32:03","2025-09-25 04:32:05",FALSE,FALSE,
8609,"Sell","BTCUSDT","MWP10-1m","1","2025-09-25 03:31:04",113505.87456522,0,0,113438.21456522,"2025-09-25 03:41:06",113473.54478261,"2025-09-25 04:01:07",113576.96304348,"2025-09-25 04:31:08",0,,"WIN","WIN","LOSE",,0,"2025-09-25 03:31:04","2025-09-25 04:31:08",FALSE,FALSE,
8604,"Buy","BTCUSDT","Range FRAMA100-3","1","2025-09-25 02:52:05",113490.72826087,0,0,113456.04282609,"2025-09-25 03:02:09",113574.88565217,"2025-09-25 03:22:07",113588.76934783,"2025-09-25 03:52:07",0,,"LOSE","WIN","WIN",,0,"2025-09-25 02:52:05","2025-09-25 03:52:07",FALSE,FALSE,
8606,"Buy","BTCUSDT","MWP-27","1","2025-09-25 02:52:05",113490.72826087,0,0,113456.04282609,"2025-09-25 03:02:09",113574.89,"2025-09-25 03:22:07",113588.89543478,"2025-09-25 03:52:07",0,,"LOSE","WIN","WIN",,0,"2025-09-25 02:52:05","2025-09-25 03:52:07",FALSE,FALSE,
8605,"Buy","BTCUSDT","MWP-30","1","2025-09-25 02:52:05",113490.72826087,0,0,113456.04282609,"2025-09-25 03:02:08",113574.88565217,"2025-09-25 03:22:07",113588.89543478,"2025-09-25 03:52:07",0,,"LOSE","WIN","WIN",,0,"2025-09-25 02:52:05","2025-09-25 03:52:07",FALSE,FALSE,
8612,"Sell","BTCUSDT","SuperTrend9","1","2025-09-25 03:31:04",113505.87456522,0,0,113438.21456522,"2025-09-25 03:41:05",113473.54478261,"2025-09-25 04:01:07",113576.96304348,"2025-09-25 04:31:08",0,,"WIN","WIN","LOSE",,0,"2025-09-25 03:31:04","2025-09-25 04:31:08",FALSE,FALSE,
8626,"Sell","BTCUSDT","MWP10-1m","1","2025-09-25 04:00:08",113505.60282609,0,0,113537.05413043,"2025-09-25 04:10:12",113576.95717391,"2025-09-25 04:30:11",113351.28456522,"2025-09-25 05:00:10",0,,"LOSE","LOSE","WIN",,0,"2025-09-25 04:00:08","2025-09-25 05:00:10",FALSE,FALSE,
8630,"Buy","BTCUSDT","SuperTrend9","1","2025-09-25 04:09:05",113545.77782609,0,0,113529.57304348,"2025-09-25 04:19:08",113489.64956522,"2025-09-25 04:39:06",113485.77391304,"2025-09-25 05:09:08",0,,"LOSE","LOSE","LOSE",,0,"2025-09-25 04:09:05","2025-09-25 05:09:08",FALSE,FALSE,
8607,"Buy","BTCUSDT","UTBOT2-5","3","2025-09-25 03:09:04",113506.5923913,0,0,113527.29282609,"2025-09-25 03:19:06",113471.00652174,"2025-09-25 03:39:04",113539.91347826,"2025-09-25 04:09:05",0,,"WIN","LOSE","WIN",,0,"2025-09-25 03:09:04","2025-09-25 04:09:05",FALSE,FALSE,
8608,"Buy","BTCUSDT","MWP-31","1","2025-09-25 03:10:05",113529.13891304,0,0,113549.02173913,"2025-09-25 03:20:08",113465.91065217,"2025-09-25 03:40:09",113537.05630435,"2025-09-25 04:10:08",0,,"WIN","LOSE","WIN",,0,"2025-09-25 03:10:05","2025-09-25 04:10:08",FALSE,FALSE,
8697,"FlowTrend Bearish + Sell","BTCUSDT","MWP10-1m","1","2025-09-25 06:34:06",113238.30869565,0,0,113222.13456522,"2025-09-25 06:44:08",113388.735,"2025-09-25 07:04:08",113231.64391304,"2025-09-25 07:34:09",0,,"WIN","LOSE","WIN",,0,"2025-09-25 06:34:06","2025-09-25 07:34:09",FALSE,FALSE,
8646,"Buy","BTCUSDT","MWP-27","1","2025-09-25 04:51:04",113525.24934783,0,0,113423.3926087,"2025-09-25 05:01:06",113507.98934783,"2025-09-25 05:21:06",113316.76565217,"2025-09-25 05:51:04",0,,"LOSE","LOSE","LOSE",,0,"2025-09-25 04:51:04","2025-09-25 05:51:04",FALSE,FALSE,
