"id","action","symbol","strategy","tf","entry_time","entry_price","order_value","order_interval","price_10min","price_10min_ts","price_30min","price_30min_ts","price_60min","price_60min_ts","price_1day","price_1day_ts","result_10min","result_30min","result_60min","result_1day","pnl","created_at","updated_at","trade","martingale","signal_time"
1627,"FlowTrend Bullish + Buy","BTCUSDT","MWP-20","1","2025-09-04 17:09:03",110854.03434783,0,0,110925.80652174,"2025-09-04 17:19:05",110957.81521739,"2025-09-04 17:39:05",110677.68282609,"2025-09-04 18:09:06",0,,"WIN","WIN","LOSE",,0,"2025-09-04 17:09:03","2025-09-04 18:09:06",FALSE,FALSE,
1628,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-04 17:09:03",110854.03434783,0,0,110925.80652174,"2025-09-04 17:19:05",110957.81521739,"2025-09-04 17:39:05",110677.68282609,"2025-09-04 18:09:06",0,,"WIN","WIN","LOSE",,0,"2025-09-04 17:09:03","2025-09-04 18:09:06",FALSE,FALSE,
1629,"Buy","BTCUSDT","MWP-20","1","2025-09-04 17:09:03",110854.03434783,0,0,110925.80652174,"2025-09-04 17:19:05",110957.81521739,"2025-09-04 17:39:05",110677.68282609,"2025-09-04 18:09:06",0,,"WIN","WIN","LOSE",,0,"2025-09-04 17:09:03","2025-09-04 18:09:06",FALSE,FALSE,
1630,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-04 17:18:03",110898.31326087,0,0,110901.11956522,"2025-09-04 17:28:05",110902.16326087,"2025-09-04 17:48:05",110907.68630435,"2025-09-04 18:18:04",0,,"LOSE","LOSE","LOSE",,0,"2025-09-04 17:18:03","2025-09-04 18:18:04",FALSE,FALSE,
1631,"Sell","BTCUSDT","Range FRAMA3-99","1","2025-09-04 17:18:03",110898.31326087,0,0,110901.11956522,"2025-09-04 17:28:05",110902.16326087,"2025-09-04 17:48:05",110907.68630435,"2025-09-04 18:18:04",0,,"LOSE","LOSE","LOSE",,0,"2025-09-04 17:18:03","2025-09-04 18:18:04",FALSE,FALSE,
1632,"Sell","BTCUSDT","MWP-20","1","2025-09-04 17:30:05",110882.63543478,0,0,110947.04934783,"2025-09-04 17:40:07",110625.28847826,"2025-09-04 18:00:07",110910.38478261,"2025-09-04 18:30:07",0,,"LOSE","WIN","LOSE",,0,"2025-09-04 17:30:05","2025-09-04 18:30:07",FALSE,FALSE,
1633,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-04 17:42:03",110994.93391304,0,0,110890.49456522,"2025-09-04 17:52:04",110851.87347826,"2025-09-04 18:12:04",110960.9626087,"2025-09-04 18:42:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-04 17:42:03","2025-09-04 18:42:05",FALSE,FALSE,
1634,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-04 17:47:03",110885.24826087,0,0,110733.39782609,"2025-09-04 17:57:03",110954.65826087,"2025-09-04 18:17:04",111001.58847826,"2025-09-04 18:47:05",0,,"WIN","LOSE","LOSE",,0,"2025-09-04 17:47:03","2025-09-04 18:47:05",FALSE,FALSE,
1635,"FlowTrend Bearish + Sell+","BTCUSDT","MWP-25","1","2025-09-04 17:56:03",110788.16543478,0,0,110668.145,"2025-09-04 18:06:04",110893.24065217,"2025-09-04 18:26:05",110850.88956522,"2025-09-04 18:56:03",0,,"WIN","LOSE","LOSE",,0,"2025-09-04 17:56:03","2025-09-04 18:56:03",FALSE,FALSE,
1636,"Sell","BTCUSDT","MWP-25","1","2025-09-04 17:56:03",110788.16543478,0,0,110668.145,"2025-09-04 18:06:04",110893.24065217,"2025-09-04 18:26:05",110850.88956522,"2025-09-04 18:56:03",0,,"WIN","LOSE","LOSE",,0,"2025-09-04 17:56:03","2025-09-04 18:56:03",FALSE,FALSE,
1637,"FlowTrend Bearish + Sell+","BTCUSDT","MWP-27","1","2025-09-04 17:57:03",110733.39782609,0,0,110690.88152174,"2025-09-04 18:07:05",110899.02152174,"2025-09-04 18:27:04",110875.78456522,"2025-09-04 18:57:03",0,,"WIN","LOSE","LOSE",,0,"2025-09-04 17:57:03","2025-09-04 18:57:03",FALSE,FALSE,
1638,"Sell","BTCUSDT","MWP-27","1","2025-09-04 17:57:03",110733.39782609,0,0,110690.88152174,"2025-09-04 18:07:05",110899.02152174,"2025-09-04 18:27:04",110875.78456522,"2025-09-04 18:57:03",0,,"WIN","LOSE","LOSE",,0,"2025-09-04 17:57:03","2025-09-04 18:57:03",FALSE,FALSE,
1639,"FlowTrend Bearish + Sell+","BTCUSDT","MWP-30","1","2025-09-04 17:57:03",110733.39782609,0,0,110690.88152174,"2025-09-04 18:07:05",110899.02152174,"2025-09-04 18:27:04",110875.78456522,"2025-09-04 18:57:03",0,,"WIN","LOSE","LOSE",,0,"2025-09-04 17:57:03","2025-09-04 18:57:03",FALSE,FALSE,
1640,"Sell","BTCUSDT","MWP-30","1","2025-09-04 17:57:03",110733.39782609,0,0,110690.88152174,"2025-09-04 18:07:05",110899.02152174,"2025-09-04 18:27:04",110875.78456522,"2025-09-04 18:57:03",0,,"WIN","LOSE","LOSE",,0,"2025-09-04 17:57:03","2025-09-04 18:57:03",FALSE,FALSE,
1641,"Sell","BTCUSDT","Range Filter5","5","2025-09-04 18:05:03",110690.81543478,0,0,110986.42978261,"2025-09-04 18:15:05",110936.29717391,"2025-09-04 18:35:05",110850.38347826,"2025-09-04 19:05:03",0,,"LOSE","LOSE","LOSE",,0,"2025-09-04 18:05:03","2025-09-04 19:05:03",FALSE,FALSE,
1642,"Buy","BTCUSDT","Range FRAMA3-99","1","2025-09-04 18:12:03",110851.87347826,0,0,110897.88586957,"2025-09-04 18:22:05",110960.9626087,"2025-09-04 18:42:05",110974.32369565,"2025-09-04 19:12:03",0,,"WIN","WIN","WIN",,0,"2025-09-04 18:12:03","2025-09-04 19:12:03",FALSE,FALSE,
1643,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-04 18:12:03",110851.87347826,0,0,110897.88586957,"2025-09-04 18:22:05",110960.9626087,"2025-09-04 18:42:05",110974.32369565,"2025-09-04 19:12:03",0,,"WIN","WIN","WIN",,0,"2025-09-04 18:12:03","2025-09-04 19:12:03",FALSE,FALSE,
1644,"Buy","BTCUSDT","MWP-20","1","2025-09-04 18:12:03",110851.87347826,0,0,110897.88586957,"2025-09-04 18:22:05",110960.9626087,"2025-09-04 18:42:05",110974.32369565,"2025-09-04 19:12:03",0,,"WIN","WIN","WIN",,0,"2025-09-04 18:12:03","2025-09-04 19:12:03",FALSE,FALSE,
1645,"Buy","BTCUSDT","Range FRAMA3","1","2025-09-04 18:12:03",110851.87347826,0,0,110897.88586957,"2025-09-04 18:22:05",110960.9626087,"2025-09-04 18:42:05",110974.32369565,"2025-09-04 19:12:03",0,,"WIN","WIN","WIN",,0,"2025-09-04 18:12:03","2025-09-04 19:12:03",FALSE,FALSE,
1646,"Buy","BTCUSDT","MWP-25","1","2025-09-04 18:13:03",110931.13673913,0,0,110879.09869565,"2025-09-04 18:23:05",110983.18195652,"2025-09-04 18:43:05",110981.34152174,"2025-09-04 19:13:04",0,,"LOSE","WIN","WIN",,0,"2025-09-04 18:13:03","2025-09-04 19:13:04",FALSE,FALSE,
1647,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-27","1","2025-09-04 18:13:03",110931.13673913,0,0,110879.09869565,"2025-09-04 18:23:05",110983.18195652,"2025-09-04 18:43:05",110981.34152174,"2025-09-04 19:13:04",0,,"LOSE","WIN","WIN",,0,"2025-09-04 18:13:03","2025-09-04 19:13:04",FALSE,FALSE,
1648,"Buy","BTCUSDT","MWP-27","1","2025-09-04 18:13:03",110931.13673913,0,0,110879.09869565,"2025-09-04 18:23:05",110983.18195652,"2025-09-04 18:43:05",110981.34152174,"2025-09-04 19:13:03",0,,"LOSE","WIN","WIN",,0,"2025-09-04 18:13:03","2025-09-04 19:13:03",FALSE,FALSE,
1649,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-25","1","2025-09-04 18:13:03",110931.13673913,0,0,110879.09869565,"2025-09-04 18:23:05",110983.18195652,"2025-09-04 18:43:05",110982.54826087,"2025-09-04 19:13:04",0,,"LOSE","WIN","WIN",,0,"2025-09-04 18:13:03","2025-09-04 19:13:04",FALSE,FALSE,
1650,"Buy","BTCUSDT","MWP-30","1","2025-09-04 18:13:03",110931.13673913,0,0,110879.09869565,"2025-09-04 18:23:05",110983.18195652,"2025-09-04 18:43:05",110982.54826087,"2025-09-04 19:13:04",0,,"LOSE","WIN","WIN",,0,"2025-09-04 18:13:03","2025-09-04 19:13:04",FALSE,FALSE,
1651,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-30","1","2025-09-04 18:13:04",110931.13673913,0,0,110879.09869565,"2025-09-04 18:23:05",110983.18195652,"2025-09-04 18:43:05",110982.54826087,"2025-09-04 19:13:04",0,,"LOSE","WIN","WIN",,0,"2025-09-04 18:13:04","2025-09-04 19:13:04",FALSE,FALSE,
1652,"Buy","BTCUSDT","Range Filter5","5","2025-09-04 18:40:03",110942.8073913,0,0,110971.64543478,"2025-09-04 18:50:04",110917.35391304,"2025-09-04 19:10:04",110654.69608696,"2025-09-04 19:40:04",0,,"WIN","LOSE","LOSE",,0,"2025-09-04 18:40:03","2025-09-04 19:40:04",FALSE,FALSE,
1653,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-04 18:49:02",110926.80565217,0,0,110808.36978261,"2025-09-04 18:59:03",110991.91021739,"2025-09-04 19:19:04",110728.43043478,"2025-09-04 19:49:05",0,,"WIN","LOSE","WIN",,0,"2025-09-04 18:49:02","2025-09-04 19:49:05",FALSE,FALSE,
1654,"Sell","BTCUSDT","MWP-20","1","2025-09-04 18:54:01",110875.64,0,0,110799.0023913,"2025-09-04 19:04:02",110955.06652174,"2025-09-04 19:24:03",110762.57413043,"2025-09-04 19:54:03",0,,"WIN","LOSE","WIN",,0,"2025-09-04 18:54:01","2025-09-04 19:54:03",FALSE,FALSE,
1655,"Sell","BTCUSDT","Range FRAMA3-99","1","2025-09-04 18:56:01",110850.36630435,0,0,110868.08630435,"2025-09-04 19:06:01",110938.73782609,"2025-09-04 19:26:03",110789.21086957,"2025-09-04 19:56:03",0,,"LOSE","LOSE","WIN",,0,"2025-09-04 18:56:01","2025-09-04 19:56:03",FALSE,FALSE,
1656,"Sell","BTCUSDT","MWP-25","1","2025-09-04 18:56:01",110850.36630435,0,0,110868.08630435,"2025-09-04 19:06:02",110938.73782609,"2025-09-04 19:26:03",110789.21086957,"2025-09-04 19:56:03",0,,"LOSE","LOSE","WIN",,0,"2025-09-04 18:56:01","2025-09-04 19:56:03",FALSE,FALSE,
1657,"FlowTrend Bearish + Sell+","BTCUSDT","MWP-27","1","2025-09-04 18:58:01",110818.62086957,0,0,110927.41478261,"2025-09-04 19:08:01",110911.49021739,"2025-09-04 19:28:03",110905.5923913,"2025-09-04 19:58:04",0,,"LOSE","LOSE","LOSE",,0,"2025-09-04 18:58:01","2025-09-04 19:58:04",FALSE,FALSE,
1658,"Sell","BTCUSDT","MWP-27","1","2025-09-04 18:58:01",110818.62086957,0,0,110927.41478261,"2025-09-04 19:08:02",110911.49021739,"2025-09-04 19:28:03",110905.5923913,"2025-09-04 19:58:04",0,,"LOSE","LOSE","LOSE",,0,"2025-09-04 18:58:01","2025-09-04 19:58:04",FALSE,FALSE,
1659,"Sell","BTCUSDT","MWP-30","1","2025-09-04 18:58:01",110818.62086957,0,0,110927.41478261,"2025-09-04 19:08:02",110911.49021739,"2025-09-04 19:28:03",110905.5923913,"2025-09-04 19:58:04",0,,"LOSE","LOSE","LOSE",,0,"2025-09-04 18:58:01","2025-09-04 19:58:04",FALSE,FALSE,
1660,"FlowTrend Bearish + Sell+","BTCUSDT","MWP-30","1","2025-09-04 18:58:01",110818.62086957,0,0,110927.42847826,"2025-09-04 19:08:02",110911.49021739,"2025-09-04 19:28:03",110905.5923913,"2025-09-04 19:58:04",0,,"LOSE","LOSE","LOSE",,0,"2025-09-04 18:58:01","2025-09-04 19:58:04",FALSE,FALSE,
1661,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-04 19:07:01",110905.24913043,0,0,111087.72565217,"2025-09-04 19:17:03",110641.5976087,"2025-09-04 19:37:03",110926.14652174,"2025-09-04 20:07:03",0,,"WIN","LOSE","WIN",,0,"2025-09-04 19:07:01","2025-09-04 20:07:03",FALSE,FALSE,
1662,"Buy","BTCUSDT","Range FRAMA3","1","2025-09-04 19:11:02",110965.78717391,0,0,110870.71826087,"2025-09-04 19:21:03",110601.13304348,"2025-09-04 19:41:04",110912.83586957,"2025-09-04 20:11:03",0,,"LOSE","LOSE","LOSE",,0,"2025-09-04 19:11:02","2025-09-04 20:11:03",FALSE,FALSE,
1663,"Buy","BTCUSDT","Range FRAMA3-99","1","2025-09-04 19:11:02",110965.78717391,0,0,110870.71826087,"2025-09-04 19:21:03",110601.13304348,"2025-09-04 19:41:04",110912.83586957,"2025-09-04 20:11:03",0,,"LOSE","LOSE","LOSE",,0,"2025-09-04 19:11:02","2025-09-04 20:11:03",FALSE,FALSE,
1664,"Buy","BTCUSDT","MWP-20","1","2025-09-04 19:11:02",110965.78717391,0,0,110870.71826087,"2025-09-04 19:21:03",110601.13304348,"2025-09-04 19:41:04",110912.83586957,"2025-09-04 20:11:03",0,,"LOSE","LOSE","LOSE",,0,"2025-09-04 19:11:02","2025-09-04 20:11:03",FALSE,FALSE,
1665,"FlowTrend Bullish + Buy","BTCUSDT","MWP-20","1","2025-09-04 19:11:02",110965.78717391,0,0,110870.71826087,"2025-09-04 19:21:03",110601.13304348,"2025-09-04 19:41:04",110912.83586957,"2025-09-04 20:11:03",0,,"LOSE","LOSE","LOSE",,0,"2025-09-04 19:11:02","2025-09-04 20:11:03",FALSE,FALSE,
1666,"Buy","BTCUSDT","MWP-25","1","2025-09-04 19:14:01",111001.33347826,0,0,110955.06652174,"2025-09-04 19:24:03",110617.36043478,"2025-09-04 19:44:03",110818.48108696,"2025-09-04 20:14:03",0,,"LOSE","LOSE","LOSE",,0,"2025-09-04 19:14:01","2025-09-04 20:14:03",FALSE,FALSE,
1667,"FlowTrend Bullish + Buy","BTCUSDT","MWP-25","1","2025-09-04 19:14:01",111001.33347826,0,0,110955.06652174,"2025-09-04 19:24:03",110621.25891304,"2025-09-04 19:44:03",110818.48108696,"2025-09-04 20:14:03",0,,"LOSE","LOSE","LOSE",,0,"2025-09-04 19:14:01","2025-09-04 20:14:03",FALSE,FALSE,
1668,"Buy","BTCUSDT","MWP-27","1","2025-09-04 19:16:02",111067.19391304,0,0,110938.73782609,"2025-09-04 19:26:03",110616.73108696,"2025-09-04 19:46:03",110825.88304348,"2025-09-04 20:16:03",0,,"LOSE","LOSE","LOSE",,0,"2025-09-04 19:16:02","2025-09-04 20:16:03",FALSE,FALSE,
1669,"Buy","BTCUSDT","MWP-30","1","2025-09-04 19:16:02",111067.19391304,0,0,110938.73782609,"2025-09-04 19:26:03",110616.73108696,"2025-09-04 19:46:03",110825.88304348,"2025-09-04 20:16:03",0,,"LOSE","LOSE","LOSE",,0,"2025-09-04 19:16:02","2025-09-04 20:16:03",FALSE,FALSE,
1670,"FlowTrend Bullish + Buy","BTCUSDT","MWP-30","1","2025-09-04 19:16:02",111067.19391304,0,0,110938.73782609,"2025-09-04 19:26:03",110616.73108696,"2025-09-04 19:46:03",110825.88304348,"2025-09-04 20:16:03",0,,"LOSE","LOSE","LOSE",,0,"2025-09-04 19:16:02","2025-09-04 20:16:03",FALSE,FALSE,
1671,"FlowTrend Bullish + Buy","BTCUSDT","MWP-27","1","2025-09-04 19:16:02",111067.19391304,0,0,110938.73782609,"2025-09-04 19:26:03",110616.73108696,"2025-09-04 19:46:03",110825.88304348,"2025-09-04 20:16:03",0,,"LOSE","LOSE","LOSE",,0,"2025-09-04 19:16:02","2025-09-04 20:16:03",FALSE,FALSE,
1672,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-04 19:21:03",110870.71826087,0,0,110867.59565217,"2025-09-04 19:31:05",110755.93065217,"2025-09-04 19:51:05",110767.76108696,"2025-09-04 20:21:05",0,,"WIN","WIN","WIN",,0,"2025-09-04 19:21:03","2025-09-04 20:21:05",FALSE,FALSE,
1673,"Sell","BTCUSDT","MWP-20","1","2025-09-04 19:21:03",110870.71826087,0,0,110867.59565217,"2025-09-04 19:31:05",110755.93065217,"2025-09-04 19:51:05",110767.76108696,"2025-09-04 20:21:05",0,,"WIN","WIN","WIN",,0,"2025-09-04 19:21:03","2025-09-04 20:21:05",FALSE,FALSE,
